url,rank2017,startedDateTime,cdn,reqTotal,reqHtml,reqJS,reqCSS,reqImg,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,TTFB,performanceScore,firstContentfulPaint,maxPotentialFirstInputDelay,speedIndex,firstMeaningfulPaint,firstCPUIdle,timeToInteractive
m.google.com,1,1584513269,Google,68,5,18,5,35,3353161,8376,617200,21922,2627403,2882,0.42,2606,270,9099,2606,8645,8645
google.com,1,1584318536,Google,37,15,6,1,15,353103,44301,278287,2983,27532,2643,0.94,1530,138,2462,1578,3769,3769
m.drive.google.com,1,1583250752,Google,48,5,14,8,15,743485,8523,239157,28915,425422,4588,0.51,4006,142,7107,5928,5928,5393
www.docs.google.com,1,1584391340,Google,19,2,5,0,1,532151,442695,14203,0,1494,3130,0.55,4361,323,5130,6155,6155,6042
www.ads.google.com,1,1583343054,Google,49,3,21,2,10,3713641,20045,1909470,64839,843966,2348,0.73,2809,410,4239,5291,5291,4998
www.google.com,1,1583105781,Google,37,15,5,1,15,356670,44099,281989,2983,27532,1426,0.98,939,155,1070,1029,3133,3133
m.sites.google.com,1,1583326437,Google,18,3,5,0,1,528846,439692,13901,0,1494,1758,0.65,3670,342,4400,5191,5540,5540
www.sites.google.com,1,1584276028,Google,18,3,5,0,1,531096,441640,14203,0,1494,1939,0.61,3921,295,4697,5411,5716,5716
www.drive.google.com,1,1583850251,Google,48,5,14,8,15,739998,8523,239049,28915,422043,4277,0.54,3966,94,7176,6112,6112,4652
www.youtube.com,2,1583804760,Google,19,5,4,2,6,1170935,412770,539107,76024,114315,2721,0.6,3465,94,4033,3465,7342,7342
youtube.com,2,1583113784,Google,20,6,4,2,6,1177367,444610,534528,75624,93886,3241,0.56,3557,65,4253,3557,7768,7768
m.youtube.com,2,1583365864,Google,19,4,5,2,6,1202416,429442,539170,76024,129061,1755,0.67,2736,108,4530,2736,2760,8357
m.facebook.com,3,1583754916,Facebook,21,1,14,2,4,315933,26257,220903,23416,45357,1389,0.93,2503,106,2567,2503,3308,3308
m.intern.facebook.com,3,1583554274,Facebook,22,2,14,2,4,318463,26124,222135,26349,43855,3028,0.83,3182,142,3288,3182,4138,4138
www.prod.facebook.com,3,1584425552,Facebook,22,2,14,2,4,317730,26487,217832,28054,45357,2307,0.83,3203,66,3287,3203,4050,4050
m.prod.facebook.com,3,1583116294,Facebook,24,1,17,2,4,334809,26125,234550,30279,43855,1438,0.96,2178,85,2260,2178,2811,2811
m.latest.facebook.com,3,1584409951,Facebook,21,1,14,2,4,317500,26251,217838,28054,45357,1548,0.93,2378,68,2482,2378,3385,3385
www.baidu.com,4,1584287645,"",104,3,49,0,41,1309217,92599,370329,0,772827,1651,0.44,1776,199,15715,7017,7027,7027
m.news.baidu.com,4,1583330904,"",41,8,11,2,20,317507,3646,227942,20345,65574,4845,0.15,7041,103,10273,7932,10388,10388
m.baidu.com,4,1584753313,"",98,3,49,0,38,1112501,92403,371015,0,605106,2693,0.49,1688,212,8687,6890,6890,6840
www.wikipedia.org,5,1584463552,"",7,1,2,0,4,89029,18609,9767,0,60653,1354,0.99,1790,37,1861,1790,1846,1846
www.yahoo.com,6,1584686714,"",110,13,47,0,38,864443,179424,412908,0,271868,1514,0.76,1423,226,2126,1692,4557,8473
m.search.yahoo.com,6,1584654054,"",7,1,3,0,3,143855,30757,104748,0,8350,1499,1,1217,45,1305,1217,1217,1217
www.google.co.in,7,1583750953,Google,32,11,5,1,15,353350,44049,278786,2983,27532,1454,0.96,1054,137,2073,1137,3506,3506
m.ke.qq.com,8,1583188295,"",153,29,90,2,30,1470658,37011,801522,19989,612136,2034,0.25,2800,473,13091,2800,16001,16001
m.vip.qq.com,8,1584283247,"",50,5,16,3,20,407233,6654,169338,56061,175066,3995,0.49,5600,53,6008,5600,5744,5744
www.roblox.qq.com,8,1583196449,"",51,4,5,2,39,1494142,7839,71447,8267,1406589,10508,0.27,5768,113,7013,5768,9466,9466
m.live.qq.com,8,1583663226,"",45,2,5,1,36,2402091,5370,104010,6797,2285914,2546,0.55,2542,86,5925,2542,2635,11490
m.ac.qq.com,8,1584932222,"",199,3,6,2,185,15531155,28305,701681,114850,14686287,3224,,5526,222,7047,5526,19318,
m.exmail.qq.com,8,1584818019,"",12,4,1,1,6,468721,2403,53139,8350,404829,4605,0.24,4817,66,35608,4817,8890,8890
www.qq.com,8,1583765588,Akamai,53,5,25,0,21,522936,80319,318949,0,120624,1746,0.8,794,737,988,794,4455,7481
m.nbachina.qq.com,8,1584832708,"",146,23,7,2,85,2663353,48232,149494,5576,2460051,2471,0.33,3321,385,11631,3321,3378,18267
m.mall.qq.com,8,1583614585,"",47,4,23,0,18,685876,16097,298873,0,370847,2064,0.42,1726,360,7344,6035,9144,9144
m.gamer.qq.com,8,1584449635,"",26,3,8,2,13,476601,5834,231337,13695,225735,2689,0.5,4542,297,6934,4542,5669,5669
app.daoju.qq.com,8,1583136054,"",70,5,27,0,35,184684,13585,116581,0,54400,2884,,,,,,,
m.fanyi.qq.com,8,1583837849,"",24,5,7,1,6,258802,2670,212797,4083,39200,4831,0.48,4191,93,5455,4191,7535,7535
m.egame.qq.com,8,1583541764,"",40,4,6,2,28,2294345,21913,86533,30640,2155259,2341,0.53,3325,240,5149,3325,4917,9972
m.v.qq.com,8,1584806438,"",51,1,7,3,38,5539831,12044,508414,24235,4995049,3778,0.1,6445,395,19936,6445,11901,11901
m.qq.com,8,1583690509,"",27,3,4,0,20,382609,6094,134858,0,241657,6125,0.17,5829,504,7911,8916,11614,11614
m.house.qq.com,8,1583058047,"",55,12,10,2,28,547730,12936,102949,20995,410830,3406,0.42,5125,84,6646,5125,6719,6719
m.intl.taobao.com,9,1583204072,"",44,3,17,0,22,547050,66262,310698,0,170090,2053,0.5,3873,192,4101,3873,3873,14414
www.taobao.com,9,1584269100,"",105,6,20,0,79,1192489,19529,311218,0,861742,9117,0.12,5154,372,11349,10225,13284,13284
www.google.co.jp,11,1583139332,Google,32,11,5,1,15,350929,44431,275983,2983,27532,1340,0.98,903,151,1815,982,3162,3162
m.sohu.com,12,1584120025,"",147,32,37,1,74,636801,22892,369905,17962,214488,4221,0.41,3897,1259,4399,3897,7486,15726
m.tv.sohu.com,12,1584564273,"",116,6,7,2,98,14926478,10911,98824,22396,14794315,2457,,3150,364,12078,3150,7513,
m.mail.sohu.com,12,1583486276,"",41,2,21,5,11,364390,3456,93505,4085,263200,2843,0.5,4537,58,10097,4537,4605,4605
m.k.sohu.com,12,1583445004,"",111,1,11,3,96,1747066,10351,46534,3516,1686665,2658,0.74,4013,68,4072,4013,4162,4162
m.auto.sohu.com,12,1583341402,"",54,14,19,1,20,891575,6635,69736,24445,790759,2111,0.5,3072,184,4969,3072,4670,14881
www.amazon.com,13,1583109827,Akamai,207,27,28,10,102,3650320,128709,734868,118391,2600492,1685,0.45,2537,103,10535,3071,7587,7587
vk.com,15,1583201620,"",32,4,13,2,9,877730,14845,364965,418682,78364,6015,0.42,6307,16,6293,6307,6307,6307
m.vk.com,15,1584435140,"",35,4,13,2,13,884425,19350,366575,419454,78450,4016,0.44,6155,16,6138,6155,6155,6155
www.reddit.com,16,1583672146,Fastly,45,3,23,0,14,708342,35289,590577,0,73778,1503,0.34,1337,1264,8160,7466,8851,12784
twitter.com,17,1583358401,"",123,2,117,0,2,1960255,25390,1929918,0,4947,2884,0.37,1702,258,7178,7272,11007,11007
blog.twitter.com,17,1584507287,Twitter,35,4,17,3,6,1320866,15046,267724,49903,912014,1540,0.6,1861,198,9077,5000,5000,4961
www.secure.instagram.com,18,1584479560,"",27,1,15,5,5,1182792,11242,654303,47959,469288,1438,0.68,914,185,6831,4736,4736,4713
www.instagram.com,18,1583847144,"",27,1,15,5,5,1149807,11147,632970,47804,457886,1384,0.58,874,250,6016,4014,7258,7258
m.360.cn,20,1584317504,"",40,2,4,0,34,714959,8525,21486,0,684948,2330,,3158,16,6124,3158,,
www.google.de,21,1583493502,Google,32,11,5,1,15,353549,44245,278789,2983,27532,1338,0.98,888,109,1788,966,3165,3165
www.linkedin.com,22,1584814451,"",24,1,7,1,10,306408,9533,216003,15402,65425,1481,0.94,2251,66,3021,2251,3005,3005
blog.linkedin.com,22,1584181640,"",42,3,6,2,20,7568207,50078,262130,77248,7060071,1395,0.56,3030,388,14801,4450,4450,4372
m.jr.jd.com,23,1584845273,Edgecast,78,3,22,3,41,1350680,1597,474046,65810,798997,3870,0.2,4231,371,10321,6296,11196,11196
app.jd.com,23,1583892364,"",57,4,14,2,37,1410081,14461,144021,9157,1242442,2084,0.48,2724,704,6260,2724,4424,13653
www.jd.com,23,1583200429,"",35,2,7,3,18,1183309,4314,160319,23111,865037,3452,0.34,4516,174,7772,4516,4516,11398
shop.m.jd.com,23,1584152395,Edgecast,26,5,13,1,6,330190,38885,142351,67619,81240,6839,0.37,3790,2079,6974,7730,8508,8508
m.jd.com,23,1583955423,"",109,8,19,6,75,1906621,61034,202529,93629,1547676,2846,0.27,3319,516,14842,3319,7231,13557
www.google.co.uk,24,1583122729,Google,32,11,5,1,15,350806,43957,276334,2983,27532,1320,0.98,875,140,1894,909,3073,3073
m.tw.weibo.com,25,1584244835,"",174,17,54,15,59,1459818,18231,460730,13802,930918,3548,0.03,6939,424,21047,6939,20587,25279
m.sg.weibo.com,25,1583133040,"",166,18,77,18,43,1007773,54271,766918,14922,134754,3751,0.06,6944,195,12160,6944,15456,16777
m.overseas.weibo.com,25,1583080513,"",198,28,77,16,45,911772,36796,668987,13755,190179,4777,0.06,6306,276,13718,6306,16398,17657
m.my.weibo.com,25,1584889340,"",200,27,84,18,49,1205388,75927,831888,14922,235569,3913,0.01,9479,143,16833,9479,22982,29861
app.weibo.com,25,1584022823,"",159,4,4,1,150,1879277,224936,130446,16316,1507579,5472,,13617,108,14322,14524,,
m.hk.weibo.com,25,1584139867,"",136,14,65,18,35,1144460,16048,586563,15132,477900,3365,0.07,6167,236,13015,6167,13730,15892
www.google.fr,26,1583508994,Google,37,16,5,1,15,353525,44221,278789,2983,27532,1372,0.98,877,122,1750,937,3081,3081
www.google.ru,27,1583151841,Google,32,11,5,1,15,350973,44475,275983,2983,27532,1336,0.98,938,123,1820,1010,3156,3156
m.yahoo.co.jp,28,1584616376,Yahoo,78,6,28,2,29,1306995,55554,638858,512230,90197,1855,0.24,6492,641,7066,6492,9754,9754
www.yahoo.co.jp,28,1584750032,Yahoo,132,9,35,1,74,1792348,50250,598838,222425,910678,3533,0.25,5651,751,6501,5913,11006,11006
www.google.com.br,29,1583982526,Google,37,16,5,1,15,352388,44296,277577,2983,27532,1395,0.96,926,126,1797,1002,3430,3430
m.hao123.com,30,1584571736,"",111,10,33,3,65,848894,73407,293851,97121,384515,2189,0.29,4037,492,6099,4037,10407,16629
m.money.yandex.ru,32,1583087620,"",47,4,12,2,24,1150650,11365,398380,41583,475446,6674,0.36,4152,174,5845,4152,8067,11639
m.yandex.ru,32,1584606635,"",46,1,20,2,22,653662,88369,486945,18030,60318,3302,0.69,2434,107,3613,2958,7113,7113
m.market.yandex.ru,32,1583756622,"",80,4,12,0,57,2093975,82247,428962,0,1467734,2282,0.33,2101,354,7934,4516,7301,22236
m.realty.yandex.ru,32,1583574074,"",89,6,38,4,32,5686051,124178,2206115,109678,3069468,3074,0.13,5310,2160,7914,5310,17967,28381
m.rabota.yandex.ru,32,1584224659,"",13,2,7,1,1,462419,57325,284083,27177,5430,2738,0.63,3343,137,4156,3411,6814,6814
m.zen.yandex.ru,32,1584615009,"",44,2,11,1,26,995906,152321,543226,12247,154616,3974,0.37,3954,741,5684,3954,10891,10891
yandex.ru,32,1584512529,"",44,1,21,2,20,671725,89198,487252,18030,77245,2096,0.79,1813,173,2927,2078,6217,6217
m.taxi.yandex.ru,32,1584295540,"",27,2,18,1,4,670419,6829,278133,29262,315271,2983,0.53,3245,503,4635,3245,8686,8686
m.news.yandex.ru,32,1584226119,"",69,1,31,1,30,1174910,146467,494396,1247,399304,4177,0.34,3683,781,5766,3683,13454,13454
m.store.yandex.ru,32,1584123467,"",30,1,6,1,22,800868,4014,256144,10860,529850,2138,0.53,5174,37,6328,5174,5174,5174
www.yandex.ru,32,1583645288,"",42,1,19,2,19,637489,84806,448233,18030,86420,2923,0.74,2787,96,4107,3119,5487,5487
www.google.com.hk,33,1583427809,Google,32,11,5,1,15,353134,43996,278623,2983,27532,1360,0.96,968,122,2044,968,3530,3530
www.google.it,34,1583824819,Google,32,11,5,1,15,353334,44021,278798,2983,27532,1369,0.97,867,137,1957,997,3262,3262
www.pages.ebay.com,35,1583097784,"",162,14,61,6,70,1392503,129930,991477,30060,174813,2226,0.57,1537,730,2155,1826,13426,13426
www.charity.ebay.com,35,1584357184,"",27,2,10,1,14,1336906,13991,308515,51836,962564,1844,0.47,3399,129,5541,3399,8900,8905
www.ebay.com,35,1583168194,Akamai,109,8,38,6,50,1014023,97826,736550,30060,95529,1424,0.55,2050,700,2447,2210,13831,13831
m.ebay.com,35,1584135073,Akamai,118,9,43,6,52,1106600,104771,806529,30060,110785,2982,0.46,3026,785,3386,3379,16538,16538
www.m.ebay.com,35,1584375410,"",85,4,24,3,47,827677,56137,486749,24239,204246,1412,0.53,1961,742,2578,2333,15914,15914
www.id.ebay.com,35,1584533491,"",47,1,5,1,40,318109,11542,37361,951,268255,2172,0.86,2321,34,3695,3858,3858,3780
t.co,36,1583779181,"",3,1,0,0,2,2385,1385,0,0,1000,1376,1,854,16,857,854,854,854
www.google.es,37,1583827420,Google,32,11,5,1,15,353338,44025,278798,2983,27532,1368,0.98,910,128,1914,957,3202,3202
blog.msn.com,38,1583130114,"",65,4,22,10,23,1401556,31847,202427,51229,909901,2987,0.38,4786,73,5427,4786,7225,10365
www.msn.com,38,1584719037,Microsoft Azure,178,26,30,1,74,805873,88807,377655,25284,263468,1478,0.57,2079,307,4097,3373,9682,9682
wordpress.com,40,1584234199,"",65,7,29,2,24,747429,22887,426826,12346,284705,1438,0.7,1962,191,2148,1962,8045,8045
www.bing.com,41,1583338798,"",59,8,11,0,34,322208,58332,32803,0,231073,1415,0.98,1182,312,2113,1182,3016,3016
www.netflix.com,42,1584730633,"",36,3,3,3,7,2086076,87812,811837,67078,386327,2034,0.46,3747,602,3837,3818,10945,10945
www.beta.netflix.com,42,1583249556,"",40,3,3,3,9,2198750,91274,808310,67253,502907,1756,0.77,2554,529,2790,2713,6039,6039
netflix.com,42,1583209413,"",41,3,3,3,9,2198652,89402,809443,67871,502928,3974,0.56,3732,591,3897,3910,7855,7855
www.aliexpress.com,43,1584028549,"",67,4,28,5,29,815874,12106,562656,30379,183349,1453,0.61,2762,103,6934,5111,5282,5282
m.it.aliexpress.com,43,1583056193,"",60,3,25,3,28,589304,11031,294947,11241,244701,1825,0.83,2334,128,4268,3708,4013,4013
m.ko.aliexpress.com,43,1584613064,Akamai,60,3,25,3,27,616242,11956,298069,11413,184860,1535,0.71,2228,141,5952,4247,4657,4657
m.id.aliexpress.com,43,1583720551,"",58,3,25,4,25,564629,12965,294761,21101,208418,1766,,2632,70,6220,3712,5330,
m.ja.aliexpress.com,43,1583112547,Akamai,60,3,25,3,27,613749,11231,294745,11241,186588,1518,0.53,1524,114,5924,3660,8496,8496
m.es.aliexpress.com,43,1584032594,"",58,3,25,3,26,525879,11794,295572,11241,179888,1573,0.77,2195,113,5592,3747,3976,3976
m.de.aliexpress.com,43,1583486270,"",61,3,25,4,28,606343,12728,294670,21101,250460,4435,0.52,2538,171,6433,3947,7532,7532
m.pt.aliexpress.com,43,1584083535,Akamai,59,3,25,3,27,532318,11766,295593,11241,186334,1602,0.65,2283,99,5311,3475,6366,6366
m.ar.aliexpress.com,43,1584733868,"",91,4,32,4,47,2113179,13659,329627,21104,1527781,1797,,2031,226,9136,4942,12350,
m.vi.aliexpress.com,43,1583221185,Akamai,59,3,25,4,25,683861,13010,294092,23452,243363,1502,0.47,2353,107,7579,4123,7948,7948
m.nl.aliexpress.com,43,1584613953,"",59,3,25,3,27,535531,11672,298109,11413,186953,1444,0.75,2060,92,4971,3487,5056,5056
m.pl.aliexpress.com,43,1583108175,"",56,3,25,3,23,614284,11220,294724,11241,187155,1646,0.7,2073,155,4294,3489,6422,6422
m.th.aliexpress.com,43,1584407610,Akamai,59,3,25,3,26,616849,11958,297432,11413,186102,1567,0.59,3428,115,6623,4486,5218,5218
m.ru.aliexpress.com,43,1583808998,"",68,4,26,3,30,570377,11403,310555,11241,181586,5216,0.29,3953,114,7754,6470,9844,9844
m.aliexpress.com,43,1583164518,Akamai,60,3,25,4,27,597598,12913,294460,23452,239389,1536,0.54,2041,118,7454,3862,6957,6957
m.fr.aliexpress.com,43,1584646475,"",60,3,25,3,28,540734,11788,298333,11413,191816,2476,0.54,2349,148,5359,3831,8327,8327
m.tr.aliexpress.com,43,1583349066,"",63,3,25,4,29,684803,12902,294692,21101,246164,1558,0.46,2790,96,7417,4268,7823,7823
www.livejasmin.com,44,1583921984,ZEIT Smart CDN,76,4,22,2,40,2089731,21930,1217041,51223,516025,5380,0.17,5369,691,6864,5369,13929,18279
m.livejasmin.com,44,1584256746,ZEIT Smart CDN,76,4,22,2,40,2074249,21884,1224204,51323,493169,3278,0.26,3870,649,9275,6712,10165,10165
ok.ru,45,1583823119,"",106,2,8,3,92,840964,13170,224717,144514,458563,4629,0.25,5173,218,7109,5173,10734,10734
m.ok.ru,45,1583695260,"",123,2,8,3,110,1075134,15050,224717,144514,690853,2554,0.37,3615,107,6100,3615,10778,10778
www.ok.ru,45,1583692694,"",131,2,8,3,116,1098253,15395,224717,144514,713627,6143,0.16,6661,111,8096,6661,8378,13334
imgur.com,46,1583662889,Fastly,317,48,74,2,133,2632474,48382,1257075,17172,1050491,2679,0.34,1529,1016,6295,5336,14657,20868
m.imgur.com,46,1584085390,Fastly,380,46,91,2,172,5395885,48359,1512540,17172,1071719,1341,0.33,836,901,8593,4549,7252,21962
www.google.ca,47,1583841541,Google,32,11,5,1,15,353108,43795,278798,2983,27532,1360,0.98,897,115,1955,975,3147,3147
www.tumblr.com,49,1584011605,"",29,3,13,5,5,1083834,9421,652222,153164,268556,2778,0.41,5890,622,6128,5890,6954,6954
www.microsoft.com,50,1584407997,Akamai,147,21,27,2,59,689807,48276,352579,53387,148474,2174,0.39,3655,83,9644,3655,7703,7703
www.google.com.mx,52,1584643967,Google,38,16,6,1,15,363857,44652,280189,2983,36033,1369,0.97,895,130,1525,998,3395,3395
stackoverflow.com,54,1583595079,Fastly,53,1,7,4,34,427178,25875,144999,94096,77842,1410,0.86,2328,114,2703,4327,4327,4289
m.imdb.com,55,1584047572,Amazon CloudFront,207,17,53,19,84,2124646,226773,539717,50710,1274390,2003,0.14,4092,2525,12103,4295,16938,22280
www.imdb.com,55,1584408769,Amazon CloudFront,108,2,48,18,35,1527605,216655,414482,41162,822181,3574,0.19,4474,2258,7751,4585,16120,16120
www.office.com,56,1583063830,Microsoft Azure,198,3,88,27,72,3164907,24754,1887205,149987,937937,1803,0.6,4207,62,4383,5585,5895,5895
www.amazon.co.jp,57,1583080044,Akamai,192,14,30,9,111,2784864,164387,653301,108871,1790445,1510,0.55,2560,213,3316,2779,6608,17218
www.popads.net,59,1583766693,"",38,2,6,1,29,370103,2814,60500,1956,304833,1971,0.93,2616,38,2744,2616,2687,2687
www.tianya.cn,60,1584422368,"",32,4,9,5,11,407492,15496,78035,50855,263106,3678,0.01,11969,150,28035,11969,13775,20998
www.diply.com,61,1583517021,"",147,2,70,2,43,2379272,120195,1612052,21849,421801,2777,0.35,2241,5068,5826,4459,23117,23117
m.twitch.tv,62,1584467645,Fastly,241,18,77,0,115,3214263,67421,1022776,0,2123861,1581,0.67,1449,772,2432,1674,2019,16623
www.twitch.tv,62,1584666272,Fastly,251,18,84,0,115,3192761,68497,1018220,0,2105838,2840,0.64,2206,1103,3006,2353,3003,17161
www.apple.com,63,1583706399,Akamai,70,2,14,6,39,1607981,10243,324908,65347,770938,2324,0.64,2791,210,4389,5770,6379,6379
www.google.com.tr,64,1583224858,Google,37,16,5,1,15,350616,44141,275960,2983,27532,1360,0.98,914,126,1755,914,3138,3138
github.com,65,1583948557,"",55,1,7,3,39,2586346,40207,182448,114569,1970588,2627,0.49,3973,179,4408,3973,8640,8640
blog.csdn.net,67,1584521753,"",47,4,20,5,16,872775,8871,270039,6832,586993,2188,0.41,2957,135,8844,2957,4496,11557
www.csdn.net,67,1584667300,"",48,4,19,5,18,729003,8113,273252,6832,440766,2115,0.42,2702,167,7417,2702,6239,11734
www.google.com.au,68,1583135764,Google,32,11,5,1,15,350733,44235,275983,2983,27532,1343,0.98,880,119,1784,912,3076,3076
m.calendar.mail.ru,70,1584334061,"",40,4,9,0,24,546081,4510,368380,0,108007,1994,0.99,982,41,2379,982,988,988
m.my.mail.ru,70,1584690569,"",20,3,1,0,16,120729,20935,6663,0,93131,3253,0.86,2145,61,4800,2145,3407,3407
www.otvet.mail.ru,70,1584645044,"",85,4,17,2,47,1134785,63957,883804,119718,67306,6526,0.15,5037,506,9144,5037,10471,15999
m.games.mail.ru,70,1584161714,"",51,1,24,2,21,1241768,755,765690,29502,400857,2484,0.86,2949,17,4141,2949,2949,2949
www.love.mail.ru,70,1583346274,"",34,2,18,0,13,1986720,55255,689976,0,1148513,4180,0.27,4418,720,5775,4418,14657,15885
blog.mail.ru,70,1583810125,"",115,7,49,20,30,4879808,27923,1365492,919750,2328054,2538,0.02,9389,453,27531,9389,11529,30881
mail.ru,70,1584608391,"",348,51,51,2,155,1422651,118830,1066488,16691,202262,2567,0.32,3874,205,5029,3977,18049,21349
www.google.com.tw,71,1583561353,Google,37,16,5,1,15,353578,44277,278786,2983,27532,1348,0.97,939,134,1875,939,3273,3273
www.pinterest.com,72,1584668306,"",63,6,48,1,6,1180716,45019,1107235,1855,26015,1511,0.5,953,247,6147,4200,6691,9892
www.alipay.com,73,1584153644,"",13,3,7,1,2,128708,13019,45516,1633,68540,7417,0.54,5382,16,5588,5382,5382,5382
www.sandbox.paypal.com,77,1584812325,"",34,3,10,1,15,554714,11139,159575,17684,328638,3158,0.85,2939,45,3756,2939,3742,3742
www.paypal.com,77,1583553688,Akamai,34,4,11,1,15,710689,10465,158426,18394,486197,3060,0.49,3354,89,5128,3354,9006,9006
www.google.co.id,78,1584777524,Google,33,11,6,1,15,368707,44240,279669,2983,41815,1465,0.95,1023,182,1935,1107,3824,3824
www.pixnet.net,79,1583193393,"",263,4,29,1,228,4072593,3065,1005673,364,3063459,2177,0.17,3260,2085,11902,13056,16652,16652
m.pixnet.net,79,1584263926,"",262,5,28,1,227,4139624,3063,1017292,364,3118873,4230,0.11,4317,1860,13016,14135,17354,17354
m.pixgoods.pixnet.net,79,1584734005,Google,57,4,17,0,34,4281772,1669,295966,0,1942150,1558,0.67,3040,30,10207,3040,3040,3040
shop.adobe.com,80,1583073496,Incapsula,207,19,38,6,95,745533,45725,444034,168633,83283,4451,0.11,7499,749,9611,7499,11360,12655
www.adobe.com,80,1584378500,Akamai,124,12,55,4,27,1359836,47963,766631,75049,248569,1479,0.37,2596,532,6356,2596,14537,14537
coccoc.com,81,1584191937,"",167,13,59,13,71,5552970,131718,2129626,106840,2970526,2823,,5292,190,,5292,5580,
blog.coccoc.com,81,1583908378,"",105,8,41,17,22,2856787,77179,1105211,162381,1286212,2474,0.31,3935,159,6351,5852,5852,21198
m.coccoc.com,81,1583444231,"",105,9,39,10,39,3560754,71690,1870265,106846,1297725,2487,0.27,4203,138,6079,4203,10169,23946
bongacams.com,82,1584823951,"",76,5,10,1,44,2728892,336588,621604,101894,711401,2076,0.1,7820,292,7812,7820,17570,17570
blog.bongacams.com,82,1584105908,Cloudflare,57,6,25,8,14,1284001,28057,349970,116681,729345,2503,0.51,2296,292,7347,2296,8026,8026
m.xhamster.com,83,1583229248,Cloudflare,62,5,14,3,39,1826664,369936,223749,32301,1084942,3393,0.64,3351,377,4225,3351,6569,6569
xhamster.com,83,1583735213,Cloudflare,60,4,14,3,38,1220855,370051,222762,32314,479992,1639,0.82,2043,203,2957,2043,5575,5575
www.dropbox.com,84,1583100649,"",359,22,198,35,63,4736955,143276,2855015,161251,1092764,2820,0.31,5222,731,5331,5222,5282,33948
www.amazon.de,86,1583637006,Amazon CloudFront,166,19,28,9,80,2073399,119710,745425,111760,1028644,1657,0.46,2716,118,8789,2832,7652,7652
blog.whatsapp.com,88,1584409277,Facebook,92,21,34,6,21,6154827,220183,2138776,256106,699376,1671,0.15,6314,330,6507,6314,12857,36997
www.whatsapp.com,88,1583671882,Facebook,36,4,18,5,9,1238315,37413,733306,185322,282274,1488,0.57,3550,185,3583,3550,8282,8282
www.google.pl,89,1584622155,Google,33,11,6,1,15,363319,44639,279664,2983,36033,1368,0.98,920,113,1570,986,3155,3155
www.google.com.eg,90,1583411658,Google,37,16,5,1,15,352998,43954,278529,2983,27532,1346,0.98,889,122,1904,967,3170,3170
m.gmw.cn,91,1583887024,ChinaNetCenter,60,1,9,1,49,1963805,39816,191904,4160,1727925,1754,0.86,3170,46,3683,3170,3170,3170
www.google.com.sa,92,1583650242,Google,32,11,5,1,15,397628,44672,278786,2983,71187,1579,0.96,874,190,1628,874,3427,3427
www.google.co.th,93,1584592847,Google,32,11,5,1,15,362756,44664,279076,2983,36033,1465,0.97,1074,147,1645,1074,3343,3343
blog.fc2.com,94,1584350576,"",49,3,18,11,14,1673843,17523,159330,139805,1220677,1441,0.62,2369,282,4337,2661,3199,11768
fc2.com,94,1583882695,"",25,2,9,2,12,294065,4132,52098,5345,232490,1696,0.98,2091,43,2313,2091,2091,2091
www.google.com.pk,95,1584846849,Google,38,16,6,1,15,369067,44060,280209,2983,41815,1335,0.97,850,196,1783,911,3211,3211
m.tech.china.com,96,1584089577,"",118,7,12,4,92,8623356,28187,187160,12411,8395514,4116,0.06,5791,76,12370,5791,46022,46026
m.junshi.china.com,96,1584752607,"",88,14,28,3,43,1237154,126070,143766,12435,954883,2242,0.09,6080,89,9539,8040,12377,18889
savefrom.net,97,1584805457,"",54,4,29,3,15,374911,26548,231939,32150,52946,4629,0.45,5495,144,6010,5753,6347,6347
www.google.com.ar,98,1583681722,Google,32,11,5,1,15,397407,44451,278786,2983,71187,1354,0.96,907,179,1683,962,3510,3510
adf.ly,99,1584463824,Cloudflare,89,5,36,5,43,1057989,53608,843348,35092,125941,1544,0.57,2457,615,4278,2457,9375,9375
www.adf.ly,99,1583532903,Cloudflare,89,5,36,5,43,1058835,53518,842488,35092,127737,1492,0.6,2435,638,4309,2552,7183,9318
m.weather.naver.com,100,1583689078,"",21,3,7,2,9,1007525,20915,345398,51865,589347,2088,0.62,3119,771,3516,3119,7794,7794
m.sports.naver.com,100,1583175010,"",76,1,8,3,61,1754108,26910,281649,144389,1301160,2145,0.26,4256,735,7540,8729,10611,10611
m.help.naver.com,100,1584635704,"",117,2,5,1,108,403863,7127,43744,73263,279729,3762,0.78,3769,36,4013,3769,3788,3788
m.academic.naver.com,100,1583263853,"",27,3,16,1,7,699375,19039,533976,90251,56109,1987,0.71,2739,98,3924,2739,6424,6424
m.terms.naver.com,100,1584632326,"",37,1,5,5,26,4464519,21299,97827,75717,4269676,2225,0.4,3413,156,6140,3413,4665,19687
m.kin.naver.com,100,1584670408,Akamai,73,1,8,1,61,11553103,18259,520981,129235,10710040,2251,0.44,3566,258,4047,3878,12092,12092
m.star.naver.com,100,1583744339,Akamai,26,1,5,2,17,938166,7517,130911,15167,784571,2269,0.71,4120,42,4534,4120,4190,4190
m.serieson.naver.com,100,1584472129,"",77,2,11,2,60,1567612,17741,198923,138168,1212780,2611,0.53,3580,206,4596,3580,4369,11131
m.openlectures.naver.com,100,1584864334,"",37,1,15,5,16,1889689,34229,993527,17892,844041,2083,0.51,3575,61,4670,3575,4254,12252
